iid,gender,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,like_o,prob_o,met_o,age,field,race,imprace,imprelig,from,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,attr3_1,sinc3_1,fun3_1,intel3_1,dec,attr,sinc,intel,fun,like,prob,met
9,0,14.0,1,-0.26,0,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,1,7.0,8.0,7.0,8.0,7.0,7.0,2.0,26.0,masters in public administration,6.0,1.0,1.0,"Palm Springs, California",1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,7.0,6.0,10.0,7.0,1,10.0,9.0,8.0,8.0,7.0,5.0,2.0
9,0,15.0,1,-0.01,0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,1,7.0,9.0,8.0,9.0,7.0,8.0,2.0,26.0,masters in public administration,6.0,1.0,1.0,"Palm Springs, California",1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,7.0,6.0,10.0,7.0,1,5.0,10.0,8.0,8.0,5.0,5.0,2.0
9,0,16.0,1,0.42,0,25.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,1,6.0,6.0,7.0,8.0,6.0,5.0,2.0,26.0,masters in public administration,6.0,1.0,1.0,"Palm Springs, California",1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,7.0,6.0,10.0,7.0,1,8.0,9.0,9.0,7.0,6.0,5.0,2.0
9,0,17.0,1,0.21,0,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,1,8.0,6.0,7.0,8.0,8.0,4.0,2.0,26.0,masters in public administration,6.0,1.0,1.0,"Palm Springs, California",1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,7.0,6.0,10.0,7.0,1,6.0,8.0,9.0,6.0,7.0,5.0,2.0
9,0,18.0,0,0.1,0,27.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,0,7.0,7.0,7.0,7.0,7.0,5.0,2.0,26.0,masters in public administration,6.0,1.0,1.0,"Palm Springs, California",1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,7.0,6.0,10.0,7.0,1,6.0,7.0,8.0,7.0,7.0,5.0,2.0
9,0,19.0,1,-0.35,0,28.0,2.0,50.0,0.0,25.0,10.0,0.0,15.0,1,6.0,6.0,6.0,7.0,6.0,6.0,2.0,26.0,masters in public administration,6.0,1.0,1.0,"Palm Springs, California",1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,7.0,6.0,10.0,7.0,1,8.0,5.0,5.0,6.0,7.0,6.0,2.0
9,0,20.0,0,-0.23,0,24.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0,5.0,6.0,6.0,6.0,6.0,6.0,2.0,26.0,masters in public administration,6.0,1.0,1.0,"Palm Springs, California",1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,20.0,10.0,20.0,30.0,10.0,7.0,6.0,10.0,7.0,1,7.0,8.0,7.0,8.0,8.0,5.0,2.0
10,0,11.0,0,0.3,1,27.0,2.0,35.0,20.0,20.0,20.0,0.0,5.0,0,7.0,8.0,7.0,8.0,6.0,3.0,2.0,26.0,masters of social work&education,2.0,4.0,4.0,94115,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,6.0,8.0,10.0,6.0,0,6.0,10.0,10.0,6.0,6.0,3.0,2.0
10,0,12.0,0,0.65,1,22.0,2.0,60.0,0.0,0.0,40.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,26.0,masters of social work&education,2.0,4.0,4.0,94115,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,6.0,8.0,10.0,6.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,0,13.0,1,-0.15,0,22.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,2.0,26.0,masters of social work&education,2.0,4.0,4.0,94115,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,6.0,8.0,10.0,6.0,1,6.0,10.0,10.0,10.0,7.0,6.0,2.0
10,0,14.0,0,0.17,1,23.0,2.0,30.0,5.0,15.0,40.0,5.0,5.0,1,7.0,8.0,7.0,9.0,7.0,7.0,1.0,26.0,masters of social work&education,2.0,4.0,4.0,94115,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,6.0,8.0,10.0,6.0,0,10.0,10.0,10.0,10.0,10.0,1.0,1.0
10,0,15.0,0,0.24,0,24.0,3.0,30.0,10.0,20.0,10.0,10.0,20.0,1,6.0,9.0,9.0,7.0,6.0,6.0,2.0,26.0,masters of social work&education,2.0,4.0,4.0,94115,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,6.0,8.0,10.0,6.0,0,5.0,7.0,7.0,7.0,6.0,1.0,2.0
10,0,17.0,0,0.41,1,30.0,2.0,35.0,15.0,25.0,10.0,5.0,10.0,0,7.0,7.0,4.0,3.0,3.0,6.0,2.0,26.0,masters of social work&education,2.0,4.0,4.0,94115,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,6.0,8.0,10.0,6.0,1,5.0,10.0,8.0,6.0,7.0,1.0,2.0
10,0,18.0,0,0.07,1,27.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,0,6.0,6.0,6.0,6.0,7.0,6.0,2.0,26.0,masters of social work&education,2.0,4.0,4.0,94115,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,6.0,8.0,10.0,6.0,0,5.0,6.0,6.0,4.0,5.0,5.0,2.0
10,0,19.0,1,0.49,1,28.0,2.0,50.0,0.0,25.0,10.0,0.0,15.0,1,7.0,7.0,7.0,7.0,7.0,8.0,2.0,26.0,masters of social work&education,2.0,4.0,4.0,94115,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,6.0,8.0,10.0,6.0,1,9.0,9.0,9.0,9.0,9.0,9.0,2.0
10,0,20.0,0,0.08,1,24.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0,6.0,6.0,6.0,6.0,7.0,7.0,2.0,26.0,masters of social work&education,2.0,4.0,4.0,94115,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,6.0,8.0,10.0,6.0,1,9.0,9.0,8.0,10.0,9.0,10.0,2.0
11,1,1.0,0,0.14,0,21.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,1,6.0,9.0,7.0,7.0,7.0,6.0,2.0,27.0,finance,2.0,7.0,3.0,Argentina,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,8.0,9.0,7.0,8.0,0,6.0,8.0,8.0,8.0,7.0,4.0,2.0
11,1,2.0,0,0.29,1,24.0,2.0,45.0,5.0,25.0,20.0,0.0,5.0,0,5.0,7.0,8.0,4.0,6.0,4.0,2.0,27.0,finance,2.0,7.0,3.0,Argentina,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,8.0,9.0,7.0,8.0,0,8.0,7.0,6.0,9.0,7.0,2.0,2.0
11,1,3.0,0,-0.24,1,25.0,2.0,35.0,10.0,35.0,10.0,10.0,0.0,0,7.0,9.0,10.0,7.0,8.0,7.0,1.0,27.0,finance,2.0,7.0,3.0,Argentina,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,8.0,9.0,7.0,8.0,0,7.0,8.0,6.0,5.0,5.0,2.0,1.0
11,1,4.0,0,-0.18,1,23.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,0,4.0,10.0,8.0,5.0,6.0,7.0,2.0,27.0,finance,2.0,7.0,3.0,Argentina,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,8.0,9.0,7.0,8.0,0,6.0,7.0,8.0,7.0,6.0,3.0,2.0
11,1,5.0,0,-0.43,1,21.0,2.0,20.0,5.0,25.0,25.0,10.0,15.0,0,5.0,8.0,8.0,2.0,7.0,5.0,2.0,27.0,finance,2.0,7.0,3.0,Argentina,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,8.0,9.0,7.0,8.0,0,6.0,8.0,8.0,8.0,6.0,5.0,2.0
11,1,6.0,0,0.33,0,23.0,4.0,10.0,25.0,20.0,25.0,5.0,15.0,1,6.0,9.0,7.0,6.0,6.0,6.0,2.0,27.0,finance,2.0,7.0,3.0,Argentina,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,8.0,9.0,7.0,8.0,0,7.0,9.0,8.0,9.0,7.0,4.0,2.0
11,1,7.0,0,0.19,0,22.0,4.0,15.0,15.0,25.0,20.0,15.0,10.0,0,4.0,8.0,8.0,5.0,7.0,4.0,2.0,27.0,finance,2.0,7.0,3.0,Argentina,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,8.0,9.0,7.0,8.0,0,7.0,8.0,8.0,8.0,7.0,4.0,2.0
11,1,8.0,0,-0.03,1,25.0,2.0,9.09,18.18,27.27,18.18,18.18,9.09,1,5.0,8.0,7.0,4.0,4.0,5.0,2.0,27.0,finance,2.0,7.0,3.0,Argentina,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,8.0,9.0,7.0,8.0,0,8.0,7.0,6.0,6.0,7.0,4.0,2.0
11,1,9.0,0,0.19,0,26.0,6.0,20.0,10.0,20.0,30.0,10.0,10.0,1,8.0,10.0,9.0,8.0,5.0,5.0,2.0,27.0,finance,2.0,7.0,3.0,Argentina,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,8.0,9.0,7.0,8.0,0,6.0,8.0,7.0,8.0,6.0,4.0,2.0
11,1,10.0,0,0.3,1,26.0,2.0,15.0,15.0,15.0,40.0,10.0,5.0,0,6.0,10.0,10.0,6.0,6.0,3.0,2.0,27.0,finance,2.0,7.0,3.0,Argentina,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,35.0,20.0,20.0,20.0,0.0,8.0,9.0,7.0,8.0,0,7.0,8.0,7.0,8.0,6.0,3.0,2.0
12,1,1.0,0,0.54,0,21.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,1,7.0,8.0,7.0,8.0,7.0,5.0,1.0,22.0,law,2.0,1.0,1.0,England,1.0,1.0,1.0,Corporate Lawyer,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,9.0,9.0,9.0,10.0,0,7.0,8.0,10.0,7.0,8.0,4.0,2.0
12,1,2.0,0,0.18,1,24.0,2.0,45.0,5.0,25.0,20.0,0.0,5.0,0,8.0,5.0,6.0,6.0,7.0,3.0,2.0,22.0,law,2.0,1.0,1.0,England,1.0,1.0,1.0,Corporate Lawyer,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,9.0,9.0,9.0,10.0,0,7.0,6.0,10.0,6.0,8.0,4.0,2.0
12,1,3.0,0,-0.14,1,25.0,2.0,35.0,10.0,35.0,10.0,10.0,0.0,0,9.0,7.0,9.0,8.0,8.0,7.0,2.0,22.0,law,2.0,1.0,1.0,England,1.0,1.0,1.0,Corporate Lawyer,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,9.0,9.0,9.0,10.0,0,6.0,7.0,10.0,6.0,7.0,3.0,2.0
12,1,4.0,0,-0.18,1,23.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,0,8.0,7.0,8.0,10.0,8.0,1.0,1.0,22.0,law,2.0,1.0,1.0,England,1.0,1.0,1.0,Corporate Lawyer,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,9.0,9.0,9.0,10.0,0,6.0,5.0,10.0,6.0,6.0,3.0,1.0
12,1,5.0,0,0.0,1,21.0,2.0,20.0,5.0,25.0,25.0,10.0,15.0,0,8.0,6.0,6.0,5.0,6.0,4.0,1.0,22.0,law,2.0,1.0,1.0,England,1.0,1.0,1.0,Corporate Lawyer,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,9.0,9.0,9.0,10.0,0,6.0,7.0,10.0,7.0,7.0,4.0,1.0
12,1,6.0,0,0.37,0,23.0,4.0,10.0,25.0,20.0,25.0,5.0,15.0,1,6.0,9.0,9.0,6.0,7.0,6.0,2.0,22.0,law,2.0,1.0,1.0,England,1.0,1.0,1.0,Corporate Lawyer,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,9.0,9.0,9.0,10.0,0,6.0,8.0,10.0,6.0,7.0,4.0,2.0
12,1,7.0,0,0.21,0,22.0,4.0,15.0,15.0,25.0,20.0,15.0,10.0,0,6.0,6.0,8.0,4.0,7.0,3.0,1.0,22.0,law,2.0,1.0,1.0,England,1.0,1.0,1.0,Corporate Lawyer,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,9.0,9.0,9.0,10.0,1,7.0,9.0,10.0,6.0,8.0,4.0,1.0
12,1,8.0,1,-0.11,1,25.0,2.0,9.09,18.18,27.27,18.18,18.18,9.09,1,8.0,7.0,7.0,9.0,8.0,7.0,2.0,22.0,law,2.0,1.0,1.0,England,1.0,1.0,1.0,Corporate Lawyer,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,9.0,9.0,9.0,10.0,1,8.0,8.0,10.0,7.0,9.0,4.0,2.0
12,1,9.0,1,0.03,0,26.0,6.0,20.0,10.0,20.0,30.0,10.0,10.0,1,10.0,10.0,10.0,10.0,10.0,5.0,2.0,22.0,law,2.0,1.0,1.0,England,1.0,1.0,1.0,Corporate Lawyer,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,9.0,9.0,9.0,10.0,1,8.0,8.0,10.0,7.0,8.0,4.0,2.0
12,1,10.0,0,0.65,1,26.0,2.0,15.0,15.0,15.0,40.0,10.0,5.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,law,2.0,1.0,1.0,England,1.0,1.0,1.0,Corporate Lawyer,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,9.0,9.0,9.0,10.0,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
13,1,2.0,0,0.1,0,24.0,2.0,45.0,5.0,25.0,20.0,0.0,5.0,0,5.0,8.0,9.0,6.0,6.0,7.0,2.0,22.0,law,4.0,3.0,5.0,Southern California,2.0,7.0,1.0,Lawyer,1.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,19.0,18.0,19.0,18.0,14.0,4.0,7.0,8.0,8.0,1,10.0,10.0,10.0,10.0,10.0,10.0,2.0
13,1,3.0,0,0.09,0,25.0,2.0,35.0,10.0,35.0,10.0,10.0,0.0,0,7.0,9.0,9.0,7.0,8.0,7.0,2.0,22.0,law,4.0,3.0,5.0,Southern California,2.0,7.0,1.0,Lawyer,1.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,19.0,18.0,19.0,18.0,14.0,4.0,7.0,8.0,8.0,1,10.0,10.0,10.0,10.0,10.0,10.0,2.0
13,1,5.0,0,-0.17,0,21.0,2.0,20.0,5.0,25.0,25.0,10.0,15.0,0,4.0,6.0,8.0,8.0,6.0,5.0,1.0,22.0,law,4.0,3.0,5.0,Southern California,2.0,7.0,1.0,Lawyer,1.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,19.0,18.0,19.0,18.0,14.0,4.0,7.0,8.0,8.0,1,10.0,10.0,10.0,10.0,10.0,10.0,1.0
13,1,6.0,0,-0.51,1,23.0,4.0,10.0,25.0,20.0,25.0,5.0,15.0,0,4.0,7.0,9.0,4.0,6.0,2.0,1.0,22.0,law,4.0,3.0,5.0,Southern California,2.0,7.0,1.0,Lawyer,1.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,19.0,18.0,19.0,18.0,14.0,4.0,7.0,8.0,8.0,1,10.0,10.0,10.0,10.0,10.0,10.0,1.0
13,1,8.0,1,0.42,0,25.0,2.0,9.09,18.18,27.27,18.18,18.18,9.09,1,5.0,8.0,8.0,6.0,5.0,5.0,2.0,22.0,law,4.0,3.0,5.0,Southern California,2.0,7.0,1.0,Lawyer,1.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,19.0,18.0,19.0,18.0,14.0,4.0,7.0,8.0,8.0,1,10.0,10.0,10.0,10.0,10.0,10.0,2.0
13,1,9.0,1,0.68,0,26.0,6.0,20.0,10.0,20.0,30.0,10.0,10.0,1,5.0,10.0,10.0,6.0,8.0,5.0,2.0,22.0,law,4.0,3.0,5.0,Southern California,2.0,7.0,1.0,Lawyer,1.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,19.0,18.0,19.0,18.0,14.0,4.0,7.0,8.0,8.0,1,10.0,10.0,10.0,10.0,10.0,10.0,2.0
13,1,10.0,1,-0.15,0,26.0,2.0,15.0,15.0,15.0,40.0,10.0,5.0,1,6.0,10.0,10.0,10.0,7.0,6.0,2.0,22.0,law,4.0,3.0,5.0,Southern California,2.0,7.0,1.0,Lawyer,1.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,19.0,18.0,19.0,18.0,14.0,4.0,7.0,8.0,8.0,1,10.0,10.0,10.0,10.0,10.0,10.0,2.0
14,1,1.0,1,0.61,0,21.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,1,7.0,6.0,8.0,7.0,7.0,6.0,2.0,23.0,law,2.0,1.0,1.0,"Cincinnati, Ohio",2.0,4.0,1.0,Corporate attorney,1.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,30.0,5.0,15.0,40.0,5.0,9.0,9.0,9.0,9.0,1,7.0,8.0,9.0,8.0,7.0,7.0,2.0
14,1,2.0,1,-0.21,1,24.0,2.0,45.0,5.0,25.0,20.0,0.0,5.0,1,7.0,9.0,7.0,6.0,7.0,8.0,2.0,23.0,law,2.0,1.0,1.0,"Cincinnati, Ohio",2.0,4.0,1.0,Corporate attorney,1.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,30.0,5.0,15.0,40.0,5.0,9.0,9.0,9.0,9.0,1,9.0,9.0,9.0,9.0,9.0,7.0,2.0
14,1,3.0,0,-0.04,1,25.0,2.0,35.0,10.0,35.0,10.0,10.0,0.0,0,9.0,7.0,9.0,7.0,8.0,7.0,2.0,23.0,law,2.0,1.0,1.0,"Cincinnati, Ohio",2.0,4.0,1.0,Corporate attorney,1.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,30.0,5.0,15.0,40.0,5.0,9.0,9.0,9.0,9.0,1,7.0,9.0,8.0,8.0,7.0,7.0,2.0
14,1,4.0,1,-0.18,1,23.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,1,8.0,10.0,7.0,10.0,8.0,10.0,1.0,23.0,law,2.0,1.0,1.0,"Cincinnati, Ohio",2.0,4.0,1.0,Corporate attorney,1.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,30.0,5.0,15.0,40.0,5.0,9.0,9.0,9.0,9.0,1,7.0,7.0,7.0,9.0,8.0,10.0,1.0
14,1,5.0,1,0.08,1,21.0,2.0,20.0,5.0,25.0,25.0,10.0,15.0,1,8.0,5.0,5.0,7.0,8.0,2.0,1.0,23.0,law,2.0,1.0,1.0,"Cincinnati, Ohio",2.0,4.0,1.0,Corporate attorney,1.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,30.0,5.0,15.0,40.0,5.0,9.0,9.0,9.0,9.0,1,6.0,8.0,6.0,8.0,7.0,7.0,1.0
14,1,6.0,1,0.12,0,23.0,4.0,10.0,25.0,20.0,25.0,5.0,15.0,1,8.0,6.0,7.0,8.0,9.0,4.0,2.0,23.0,law,2.0,1.0,1.0,"Cincinnati, Ohio",2.0,4.0,1.0,Corporate attorney,1.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,30.0,5.0,15.0,40.0,5.0,9.0,9.0,9.0,9.0,1,6.0,8.0,8.0,7.0,7.0,7.0,2.0
14,1,7.0,1,-0.46,0,22.0,4.0,15.0,15.0,25.0,20.0,15.0,10.0,1,7.0,8.0,8.0,7.0,8.0,6.0,1.0,23.0,law,2.0,1.0,1.0,"Cincinnati, Ohio",2.0,4.0,1.0,Corporate attorney,1.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,30.0,5.0,15.0,40.0,5.0,9.0,9.0,9.0,9.0,1,8.0,8.0,9.0,8.0,8.0,7.0,1.0
14,1,8.0,1,-0.4,1,25.0,2.0,9.09,18.18,27.27,18.18,18.18,9.09,1,8.0,6.0,5.0,6.0,5.0,6.0,2.0,23.0,law,2.0,1.0,1.0,"Cincinnati, Ohio",2.0,4.0,1.0,Corporate attorney,1.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,30.0,5.0,15.0,40.0,5.0,9.0,9.0,9.0,9.0,1,8.0,8.0,8.0,8.0,8.0,7.0,2.0
